vtuber_id,name,name_en,platform,channel_id,channel_url,channel_name,followers,debut_date,affiliation,last_live_at,last_live_title,twitter_id,community_link,source,collected_at
jRTKQSwNjxKKPCPkLEdD,나유타Nayuta,Nayuta,chzzk,75293eddfa6275b8653e20ef9edddee9,https://chzzk.naver.com/75293eddfa6275b8653e20ef9edddee9,나유타Nayuta,3101,2025-02-10,,2026-09-01 11:56:03,❗❗❗❗❗❗2 4 시 간 방 송 ❗❗❗❗❗❗,gnlvld_22,https://discord.com/invite/mBebXMBq2c,mysmallvtuber.net,2026-09-01T03:00:43Z
ZMcLK9xTUEQgCdVptxnS,마리엘,,youtube,UCZNjPT1roGsJWpyk0PUf8eg,https://www.youtube.com/channel/UCZNjPT1roGsJWpyk0PUf8eg,마리엘,11800,2024-12-24,,2026-09-01 11:52:03,[모아이] 아침 힐링소통 (33/330),S2_Mariel,https://cafe.naver.com/elverland,mysmallvtuber.net,2026-09-01T03:00:43Z
ZMcLK9xTUEQgCdVptxnS,마리엘,,soop,s2mariel,https://ch.sooplive.co.kr/s2mariel,마리엘,1670,2024-12-24,,2026-09-01 11:52:03,[모아이] 아침 힐링소통 (33/330),S2_Mariel,https://cafe.naver.com/elverland,mysmallvtuber.net,2026-09-01T03:00:43Z
wuC565QuSCJsMtAbqFKR,힌콕,,youtube,UC6mjfW-hFicoie2ZT5IUVGA,https://www.youtube.com/channel/UC6mjfW-hFicoie2ZT5IUVGA,힌콕 HINQOC,10800,,,2026-09-01 11:56:03,17시간 회의 후 방송으로 피신,hinqocorv,,mysmallvtuber.net,2026-09-01T03:00:43Z
wuC565QuSCJsMtAbqFKR,힌콕,,soop,hinqocorv,https://ch.sooplive.co.kr/hinqocorv,힌콕,12047,,,2026-09-01 11:56:03,17시간 회의 후 방송으로 피신,hinqocorv,,mysmallvtuber.net,2026-09-01T03:00:43Z
fg3ygwr3WBvD2GDksR7T,뮤리벨렌,,youtube,UCL-Grc9abeU61MyN7-2CVhQ,https://www.youtube.com/channel/UCL-Grc9abeU61MyN7-2CVhQ,뮤리벨렌 베타,502,2024-08-01,,2026-09-01 11:58:03,히히,baleine0501,https://cafe.naver.com/baleine0501,mysmallvtuber.net,2026-09-01T03:00:43Z
fg3ygwr3WBvD2GDksR7T,뮤리벨렌,,youtube,UC4BQnAIQr1-pp3rSrCGgdgw,https://www.youtube.com/channel/UC4BQnAIQr1-pp3rSrCGgdgw,뮤리보기,201,2024-08-01,,2026-09-01 11:58:03,히히,baleine0501,https://cafe.naver.com/baleine0501,mysmallvtuber.net,2026-09-01T03:00:43Z
fg3ygwr3WBvD2GDksR7T,뮤리벨렌,,chzzk,92bfebace004726ea337b3b911f579fe,https://chzzk.naver.com/92bfebace004726ea337b3b911f579fe,뮤리벨렌,3326,2024-08-01,,2026-09-01 11:58:03,히히,baleine0501,https://cafe.naver.com/baleine0501,mysmallvtuber.net,2026-09-01T03:00:43Z
jFzMqR2jFtSUjd29U5g6,백소라♪,,soop,whitesora,https://ch.sooplive.co.kr/whitesora,백소라♪,1170,2025-08-02,,2026-09-01 11:53:03,포켓몬 카드깡 / TCG 카드 시뮬레이터 [비키니 방셀ㅣ!룰렛ㅣ즐찾 노래 ],,,mysmallvtuber.net,2026-09-01T03:00:43Z
YSWnhqgVNtjPnPHmmnTz,미니멜로,,youtube,UC8vRXCc8WyRfJijmMrbEgMQ,https://www.youtube.com/channel/UC8vRXCc8WyRfJijmMrbEgMQ,미니멜로,18400,2025-02-14,,2026-09-01 11:55:04,햐🍓,luyminy,https://cafe.naver.com/minimallow,mysmallvtuber.net,2026-09-01T03:00:43Z
YSWnhqgVNtjPnPHmmnTz,미니멜로,,youtube,UCR88yyw5P5sgUJOw_ZDln6g,https://www.youtube.com/channel/UCR88yyw5P5sgUJOw_ZDln6g,미니멜로 도서관,22900,2025-02-14,,2026-09-01 11:55:04,햐🍓,luyminy,https://cafe.naver.com/minimallow,mysmallvtuber.net,2026-09-01T03:00:43Z
YSWnhqgVNtjPnPHmmnTz,미니멜로,,chzzk,e4b12ad6a22d3e8d1dd8a79522cca667,https://chzzk.naver.com/e4b12ad6a22d3e8d1dd8a79522cca667,미니멜로,18514,2025-02-14,,2026-09-01 11:55:04,햐🍓,luyminy,https://cafe.naver.com/minimallow,mysmallvtuber.net,2026-09-01T03:00:43Z
ua2U3DTKHVeCeHBUGPAM,테 테,,youtube,UCY_QriYZx5S98JMtXwl-A6g,https://www.youtube.com/channel/UCY_QriYZx5S98JMtXwl-A6g,테테,551,,,2026-09-01 12:00:05,[ʚ🩷ɞ] ꉂ(˶ˊᗜˋ˶) 초월자 갈 수 있을까?🩷,,https://cafe.naver.com/tete0701,mysmallvtuber.net,2026-09-01T03:00:43Z
ua2U3DTKHVeCeHBUGPAM,테 테,,chzzk,af51552244c8bdc6d3a8202303554377,https://chzzk.naver.com/af51552244c8bdc6d3a8202303554377,테 테,1726,,,2026-09-01 12:00:05,[ʚ🩷ɞ] ꉂ(˶ˊᗜˋ˶) 초월자 갈 수 있을까?🩷,,https://cafe.naver.com/tete0701,mysmallvtuber.net,2026-09-01T03:00:43Z
hrXAHNf6UEupzGzeCYWJ,야튀,,youtube,UCMPF2NqOor1fm2Dr4wD6F7A,https://www.youtube.com/channel/UCMPF2NqOor1fm2Dr4wD6F7A,야튀,7060,2023-03-25,,2026-09-01 11:58:03,올림포스 가디언 같이볼사람?💜,,https://cafe.naver.com/tiyas2,mysmallvtuber.net,2026-09-01T03:00:43Z
hrXAHNf6UEupzGzeCYWJ,야튀,,chzzk,aaeef066de9c7ccf3693297a45ab9d9d,https://chzzk.naver.com/aaeef066de9c7ccf3693297a45ab9d9d,야튀,11278,2023-03-25,,2026-09-01 11:58:03,올림포스 가디언 같이볼사람?💜,,https://cafe.naver.com/tiyas2,mysmallvtuber.net,2026-09-01T03:00:43Z
sATSZwsE6WLFTpzSVuRF,위즐리어카,,youtube,UChBGp_7Sef_037Tvz09WKqw,https://www.youtube.com/channel/UChBGp_7Sef_037Tvz09WKqw,위즐리어카,2710,2023-09-16,,2026-09-01 11:57:03,🦔 한 달 만이구나! 얘들아 푸하하~ 💛,How_wizl,https://cafe.naver.com/vhowstoryv,mysmallvtuber.net,2026-09-01T03:00:43Z
sATSZwsE6WLFTpzSVuRF,위즐리어카,,youtube,UCH8LbMKc7W4HtkjSmtzSLzA,https://www.youtube.com/channel/UCH8LbMKc7W4HtkjSmtzSLzA,위즐이는 게이머가 될 거야,547,2023-09-16,,2026-09-01 11:57:03,🦔 한 달 만이구나! 얘들아 푸하하~ 💛,How_wizl,https://cafe.naver.com/vhowstoryv,mysmallvtuber.net,2026-09-01T03:00:43Z
sATSZwsE6WLFTpzSVuRF,위즐리어카,,chzzk,e43e57d18238478ab373d447b8017d36,https://chzzk.naver.com/e43e57d18238478ab373d447b8017d36,위즐리어카,2951,2023-09-16,,2026-09-01 11:57:03,🦔 한 달 만이구나! 얘들아 푸하하~ 💛,How_wizl,https://cafe.naver.com/vhowstoryv,mysmallvtuber.net,2026-09-01T03:00:43Z
rWfYBA6CsVw9bsJdmDs3,튜베로즈n월하향,n,youtube,UC-gINOq3-5Bpoe2abkIwNYw,https://www.youtube.com/channel/UC-gINOq3-5Bpoe2abkIwNYw,튜베로즈🦋🌿,128,2024-06-16,,2026-09-01 11:53:03,"[다정한 화원, 즐거운 휴식처] 출근 전 나푸리🦋🌿와 함께하는 스터디 윗 미",Tuberose_Fairy,https://discord.gg/pbjeSHAcxc,mysmallvtuber.net,2026-09-01T03:00:43Z
rWfYBA6CsVw9bsJdmDs3,튜베로즈n월하향,n,chzzk,43602c4b1877b8eec7d5c0fbe18be59b,https://chzzk.naver.com/43602c4b1877b8eec7d5c0fbe18be59b,튜베로즈n월하향,310,2024-06-16,,2026-09-01 11:53:03,"[다정한 화원, 즐거운 휴식처] 출근 전 나푸리🦋🌿와 함께하는 스터디 윗 미",Tuberose_Fairy,https://discord.gg/pbjeSHAcxc,mysmallvtuber.net,2026-09-01T03:00:43Z
NDkTNpwWUrrpzzFXUeVP,이루희,,youtube,UCIRgBxEeYZLBDtPiNYyIvQw,https://www.youtube.com/channel/UCIRgBxEeYZLBDtPiNYyIvQw,이루희 RUHEE,808,2025-05-31,,2026-09-01 11:54:03,아침 오빵이들 월루맛집 33/330(12연차+즉방),,https://cafe.naver.com/mingkymya,mysmallvtuber.net,2026-09-01T03:00:43Z
NDkTNpwWUrrpzzFXUeVP,이루희,,soop,mingkymya,https://ch.sooplive.co.kr/mingkymya,이루희,3810,2025-05-31,,2026-09-01 11:54:03,아침 오빵이들 월루맛집 33/330(12연차+즉방),,https://cafe.naver.com/mingkymya,mysmallvtuber.net,2026-09-01T03:00:43Z
BLXmj4CjVdNCFgmXNZVD,네링_,,youtube,UCv9anYV9oUDxz7iXVDJfRnQ,https://www.youtube.com/channel/UCv9anYV9oUDxz7iXVDJfRnQ,네링 Music Official,8150,2022-03-20,,2026-09-01 11:16:03,[메르헨] 첫 방송,Nering_HR,https://cafe.naver.com/marchenfancafe,mysmallvtuber.net,2026-09-01T03:00:43Z
BLXmj4CjVdNCFgmXNZVD,네링_,,youtube,UCo38e_LMkt6czhFNrKZXaTg,https://www.youtube.com/channel/UCo38e_LMkt6czhFNrKZXaTg,링구링구,493,2022-03-20,,2026-09-01 11:16:03,[메르헨] 첫 방송,Nering_HR,https://cafe.naver.com/marchenfancafe,mysmallvtuber.net,2026-09-01T03:00:43Z
BLXmj4CjVdNCFgmXNZVD,네링_,,soop,nering0117,https://ch.sooplive.co.kr/nering0117,네링_,4742,2022-03-20,,2026-09-01 11:16:03,[메르헨] 첫 방송,Nering_HR,https://cafe.naver.com/marchenfancafe,mysmallvtuber.net,2026-09-01T03:00:43Z
aQeqP73P9Qc8rFy9abV3,가도아,,youtube,UCGWx0o6nS9XbLPIXYFDajQA,https://www.youtube.com/channel/UCGWx0o6nS9XbLPIXYFDajQA,가도아 _ 돠의 스타레일 채널,6060,2024-12-07,,2026-09-01 11:57:03,돠의 무료 계정상담 & 대리클! (4.5 이상중재 도와드려요!),,https://cafe.naver.com/gogodoa,mysmallvtuber.net,2026-09-01T03:00:43Z
aQeqP73P9Qc8rFy9abV3,가도아,,chzzk,8088ba35af7d2a4776590fbcc1d5a462,https://chzzk.naver.com/8088ba35af7d2a4776590fbcc1d5a462,가도아,2078,2024-12-07,,2026-09-01 11:57:03,돠의 무료 계정상담 & 대리클! (4.5 이상중재 도와드려요!),,https://cafe.naver.com/gogodoa,mysmallvtuber.net,2026-09-01T03:00:43Z
qErmPHWrXWPft9sD1Qwp,월야화랑,,youtube,UCLt5k6GHxK-wt5ZsXOcAmKg,https://www.youtube.com/channel/UCLt5k6GHxK-wt5ZsXOcAmKg,월야화랑,4010,2021-01-25,,2026-09-01 11:54:03,[ 명조 ] 제발 튕기지만 말아다오!! 9월도 잘 부탁드립니다! 3장 2막,wolyahwalang,https://cafe.naver.com/wolyahwalang,mysmallvtuber.net,2026-09-01T03:00:43Z
qErmPHWrXWPft9sD1Qwp,월야화랑,,youtube,UCwp5_o8fcJ4Nh9qUqCWl1Kw,https://www.youtube.com/channel/UCwp5_o8fcJ4Nh9qUqCWl1Kw,월야화랑 다시보기,593,2021-01-25,,2026-09-01 11:54:03,[ 명조 ] 제발 튕기지만 말아다오!! 9월도 잘 부탁드립니다! 3장 2막,wolyahwalang,https://cafe.naver.com/wolyahwalang,mysmallvtuber.net,2026-09-01T03:00:43Z
qErmPHWrXWPft9sD1Qwp,월야화랑,,chzzk,3553849193a26f157ba0b83d6ea1857d,https://chzzk.naver.com/3553849193a26f157ba0b83d6ea1857d,월야화랑,3921,2021-01-25,,2026-09-01 11:54:03,[ 명조 ] 제발 튕기지만 말아다오!! 9월도 잘 부탁드립니다! 3장 2막,wolyahwalang,https://cafe.naver.com/wolyahwalang,mysmallvtuber.net,2026-09-01T03:00:43Z
JBdr8psdu6j87h3FpcsZ,바또랑,,youtube,UChTu7_a-f8yvxaOK-02_QYg,https://www.youtube.com/channel/UChTu7_a-f8yvxaOK-02_QYg,바또랑 【이매방랑】,2780,,,2026-09-01 11:38:03,경 🎊 베스트 스트리머 🎊 축,,https://cafe.naver.com/imaebanglang,mysmallvtuber.net,2026-09-01T03:00:43Z
JBdr8psdu6j87h3FpcsZ,바또랑,,soop,bttolang,https://ch.sooplive.co.kr/bttolang,바또랑,1053,,,2026-09-01 11:38:03,경 🎊 베스트 스트리머 🎊 축,,https://cafe.naver.com/imaebanglang,mysmallvtuber.net,2026-09-01T03:00:43Z
ds9AxAE7WNf7W6XHuUdB,유메노 모코,,chzzk,be5a6639bbe6886288d26ac8be73469f,https://chzzk.naver.com/be5a6639bbe6886288d26ac8be73469f,유메노 모코,265,,,2026-09-01 11:19:03,"무료 계정상담 및 대리클(시련, 고위험, 궤도)",,,mysmallvtuber.net,2026-09-01T03:00:43Z
8jfpmr7FnZsYwE7pnhuK,김 데쿠,,youtube,UCJ9cZCz0O5as4c8m2S8HCtg,https://www.youtube.com/channel/UCJ9cZCz0O5as4c8m2S8HCtg,데쿠 Deku,587,2023-01-05,,2026-09-01 11:52:03,안뇽하세여 ϵ( ‘◇’ )϶,,https://cafe.naver.com/dekuzzang,mysmallvtuber.net,2026-09-01T03:00:43Z
8jfpmr7FnZsYwE7pnhuK,김 데쿠,,chzzk,aacb6131c12f38adb9c22943c15ac761,https://chzzk.naver.com/aacb6131c12f38adb9c22943c15ac761,김 데쿠,1762,2023-01-05,,2026-09-01 11:52:03,안뇽하세여 ϵ( ‘◇’ )϶,,https://cafe.naver.com/dekuzzang,mysmallvtuber.net,2026-09-01T03:00:43Z
S599dTykFBEhNKEZ8n64,손냐미强,,youtube,UCM191-N8PgQ1BYMGNTK-h7Q,https://www.youtube.com/channel/UCM191-N8PgQ1BYMGNTK-h7Q,손냐미,1440,2022-07-11,,2026-09-01 11:54:03,9월도 잘부탁할게,S_nyami_,https://discord.com/invite/DpmEaD3zJH,mysmallvtuber.net,2026-09-01T03:00:43Z
S599dTykFBEhNKEZ8n64,손냐미强,,soop,snyami,https://ch.sooplive.co.kr/snyami,손냐미强,4424,2022-07-11,,2026-09-01 11:54:03,9월도 잘부탁할게,S_nyami_,https://discord.com/invite/DpmEaD3zJH,mysmallvtuber.net,2026-09-01T03:00:43Z
SpBQp456yB2AvJZTKNHu,실키아,,youtube,UC9T6mWOyYRYLb9J7YmDuGMw,https://www.youtube.com/channel/UC9T6mWOyYRYLb9J7YmDuGMw,실키아,1600,2022-06-17,,2026-09-01 11:58:03,아침은 역시 이터널 리턴이지! (버튜버 롤 대회 인원 모집 중),Silkia_Vtuber,,mysmallvtuber.net,2026-09-01T03:00:43Z
SpBQp456yB2AvJZTKNHu,실키아,,chzzk,f9f5fda096ff44d36127036cd18b0db2,https://chzzk.naver.com/f9f5fda096ff44d36127036cd18b0db2,실키아,1590,2022-06-17,,2026-09-01 11:58:03,아침은 역시 이터널 리턴이지! (버튜버 롤 대회 인원 모집 중),Silkia_Vtuber,,mysmallvtuber.net,2026-09-01T03:00:43Z
mFH8R6XM5wMJQRgcHCNg,로쥬마리,,youtube,UCe-bh49zSgiNuP5Ani7xuOA,https://www.youtube.com/channel/UCe-bh49zSgiNuP5Ani7xuOA,로쥬마리 Rozyumari,5380,2021-07-21,,2026-09-01 11:54:03,why성과사춘기를 더 재미있게 본 여자의 올림포스 가디언 같이보기! 16화부터~ ٩ʕ◕౪◕ʔو,,https://cafe.naver.com/marifancafe,mysmallvtuber.net,2026-09-01T03:00:43Z
mFH8R6XM5wMJQRgcHCNg,로쥬마리,,youtube,UC7fsMs4UxQYrS1W2fmkKxCw,https://www.youtube.com/channel/UC7fsMs4UxQYrS1W2fmkKxCw,롱쥬마리,508,2021-07-21,,2026-09-01 11:54:03,why성과사춘기를 더 재미있게 본 여자의 올림포스 가디언 같이보기! 16화부터~ ٩ʕ◕౪◕ʔو,,https://cafe.naver.com/marifancafe,mysmallvtuber.net,2026-09-01T03:00:43Z
mFH8R6XM5wMJQRgcHCNg,로쥬마리,,chzzk,d7fcdd7413c90d58e81f4720273795b2,https://chzzk.naver.com/d7fcdd7413c90d58e81f4720273795b2,로쥬마리,4010,2021-07-21,,2026-09-01 11:54:03,why성과사춘기를 더 재미있게 본 여자의 올림포스 가디언 같이보기! 16화부터~ ٩ʕ◕౪◕ʔو,,https://cafe.naver.com/marifancafe,mysmallvtuber.net,2026-09-01T03:00:43Z
V6k4CKrHYES4Dejt2kUY,도월하,,youtube,UCt8qot21__2n65Bezy5Qj2g,https://www.youtube.com/channel/UCt8qot21__2n65Bezy5Qj2g,도월하,579,2024-05-12,,2026-09-01 11:54:03,❤️스치면 열혈❤️33/즉방201/330(11연차),dowolha,https://cafe.naver.com/twitchwolha,mysmallvtuber.net,2026-09-01T03:00:43Z
V6k4CKrHYES4Dejt2kUY,도월하,,youtube,UCapfXBOkITHbhjya7fG4X7g,https://www.youtube.com/channel/UCapfXBOkITHbhjya7fG4X7g,도월하의 다시보기,45,2024-05-12,,2026-09-01 11:54:03,❤️스치면 열혈❤️33/즉방201/330(11연차),dowolha,https://cafe.naver.com/twitchwolha,mysmallvtuber.net,2026-09-01T03:00:43Z
V6k4CKrHYES4Dejt2kUY,도월하,,soop,soya4567,https://ch.sooplive.co.kr/soya4567,도월하,1104,2024-05-12,,2026-09-01 11:54:03,❤️스치면 열혈❤️33/즉방201/330(11연차),dowolha,https://cafe.naver.com/twitchwolha,mysmallvtuber.net,2026-09-01T03:00:43Z
JFp5RebCwuxGTRLJ2TKR,루리 아야카,,youtube,UCkRNsXosDEql33E3ekgbB2Q,https://www.youtube.com/channel/UCkRNsXosDEql33E3ekgbB2Q,루리 아야캬 瑠璃 あやか,323,2026-05-30,,2026-09-01 11:14:03,"【신입】1,000팔 도와주세요!! 명조 3장부터 시작합니다~",Lurie_Ayaka0,https://cafe.naver.com/lurieayaka,mysmallvtuber.net,2026-09-01T03:00:43Z
JFp5RebCwuxGTRLJ2TKR,루리 아야카,,youtube,UCoXAU-CSgm7RosDTaglLCKg,https://www.youtube.com/channel/UCoXAU-CSgm7RosDTaglLCKg,아야카의 비밀창고,68,2026-05-30,,2026-09-01 11:14:03,"【신입】1,000팔 도와주세요!! 명조 3장부터 시작합니다~",Lurie_Ayaka0,https://cafe.naver.com/lurieayaka,mysmallvtuber.net,2026-09-01T03:00:43Z
JFp5RebCwuxGTRLJ2TKR,루리 아야카,,chzzk,ee2d75e01aeaac998017817f7b263c09,https://chzzk.naver.com/ee2d75e01aeaac998017817f7b263c09,루리 아야카,551,2026-05-30,,2026-09-01 11:14:03,"【신입】1,000팔 도와주세요!! 명조 3장부터 시작합니다~",Lurie_Ayaka0,https://cafe.naver.com/lurieayaka,mysmallvtuber.net,2026-09-01T03:00:43Z
wheRthq84WY88FcEySuK,첼시냥,,youtube,UC2ySLm9Jf7BF3OfkGhhjSxA,https://www.youtube.com/channel/UC2ySLm9Jf7BF3OfkGhhjSxA,첼시냥,965,2024-11-22,,2026-09-01 10:03:03,안녕하세요? (신의상 룰렛🎰33/149),chelsea_me0w,,mysmallvtuber.net,2026-09-01T03:00:43Z
wheRthq84WY88FcEySuK,첼시냥,,youtube,UC-DR-LVRTMS5sNLZ2M3wtSg,https://www.youtube.com/channel/UC-DR-LVRTMS5sNLZ2M3wtSg,숨겨진 냥이의 일기장,72,2024-11-22,,2026-09-01 10:03:03,안녕하세요? (신의상 룰렛🎰33/149),chelsea_me0w,,mysmallvtuber.net,2026-09-01T03:00:43Z
wheRthq84WY88FcEySuK,첼시냥,,soop,chelseanya,https://ch.sooplive.co.kr/chelseanya,첼시냥,2074,2024-11-22,,2026-09-01 10:03:03,안녕하세요? (신의상 룰렛🎰33/149),chelsea_me0w,,mysmallvtuber.net,2026-09-01T03:00:43Z
hvX2aMhXV56XzXydGCsr,ㅎㄹㄹㅎㄹㄹ,,youtube,UCYjx0U22SkRH4ENX-oKc_yw,https://www.youtube.com/channel/UCYjx0U22SkRH4ENX-oKc_yw,ㅎㄹㄹ,3580,2025-05-26,,2026-09-01 11:02:03,잘잤어? 오전지킴이 와떠🤍,,https://cafe.naver.com/hrrhrr,mysmallvtuber.net,2026-09-01T03:00:43Z
hvX2aMhXV56XzXydGCsr,ㅎㄹㄹㅎㄹㄹ,,youtube,UCq34TX7ucXB3UrqUzaEopEQ,https://www.youtube.com/channel/UCq34TX7ucXB3UrqUzaEopEQ,호로롱,152,2025-05-26,,2026-09-01 11:02:03,잘잤어? 오전지킴이 와떠🤍,,https://cafe.naver.com/hrrhrr,mysmallvtuber.net,2026-09-01T03:00:43Z
hvX2aMhXV56XzXydGCsr,ㅎㄹㄹㅎㄹㄹ,,chzzk,733ac918d624f6034f8786efc318e433,https://chzzk.naver.com/733ac918d624f6034f8786efc318e433,ㅎㄹㄹㅎㄹㄹ,6018,2025-05-26,,2026-09-01 11:02:03,잘잤어? 오전지킴이 와떠🤍,,https://cafe.naver.com/hrrhrr,mysmallvtuber.net,2026-09-01T03:00:43Z
q3jkcLsCwsJ2AXdLZMSK,뿌요,,youtube,UCau7akR1H0oGFBt7V_Ux03g,https://www.youtube.com/channel/UCau7akR1H0oGFBt7V_Ux03g,뿌요ぷよ,2110,2022-10-22,,2026-09-01 11:51:03,아침 뿌요~ 9월 룰렛 오픈! 33/330,puyo_online,,mysmallvtuber.net,2026-09-01T03:00:43Z
q3jkcLsCwsJ2AXdLZMSK,뿌요,,soop,puyo0805,https://ch.sooplive.co.kr/puyo0805,뿌요,3553,2022-10-22,,2026-09-01 11:51:03,아침 뿌요~ 9월 룰렛 오픈! 33/330,puyo_online,,mysmallvtuber.net,2026-09-01T03:00:43Z
hqnfhg5dPUbbZL5L7gkW,이 아니,,youtube,UC9LG1vUDTffjYNwPKzTFyrA,https://www.youtube.com/channel/UC9LG1vUDTffjYNwPKzTFyrA,아니 노래 한다니깐,5610,2022-11-13,,2026-09-01 11:44:03,새로운 노동을 해볼까? 이세계는 무엇일까..,lee_a_ni,https://cafe.naver.com/goldanghome,mysmallvtuber.net,2026-09-01T03:00:43Z
hqnfhg5dPUbbZL5L7gkW,이 아니,,youtube,UCccyieaT-GL8_5z1CLCIuvg,https://www.youtube.com/channel/UCccyieaT-GL8_5z1CLCIuvg,이아니 VOD,3760,2022-11-13,,2026-09-01 11:44:03,새로운 노동을 해볼까? 이세계는 무엇일까..,lee_a_ni,https://cafe.naver.com/goldanghome,mysmallvtuber.net,2026-09-01T03:00:43Z
