vtuber_id,name,name_en,platform,channel_id,channel_url,channel_name,followers,debut_date,affiliation,last_live_at,last_live_title,twitter_id,community_link,source,collected_at
BQ2hENxWKBhVAeFry9uu,임 설,,youtube,UCuHdQWW6e3I9Tn34OxyyR7A,https://www.youtube.com/channel/UCuHdQWW6e3I9Tn34OxyyR7A,임설 limseol,3080,2023-03-16,,2026-07-08 13:08:03,1시 친구 서리가 왔더이~ 오늘은 이환 푹(?) 먹 데이!!!! 하기 전 저쳇먼저,,https://cafe.naver.com/limseols2,mysmallvtuber.net,2026-07-08T04:27:49Z
BQ2hENxWKBhVAeFry9uu,임 설,,youtube,UC2qq_Yy__LPUhHIIbBR2SZg,https://www.youtube.com/channel/UC2qq_Yy__LPUhHIIbBR2SZg,또 다시 임설,323,2023-03-16,,2026-07-08 13:08:03,1시 친구 서리가 왔더이~ 오늘은 이환 푹(?) 먹 데이!!!! 하기 전 저쳇먼저,,https://cafe.naver.com/limseols2,mysmallvtuber.net,2026-07-08T04:27:49Z
BQ2hENxWKBhVAeFry9uu,임 설,,chzzk,1ddbc0a60a6a3289c2873ed6b43b20af,https://chzzk.naver.com/1ddbc0a60a6a3289c2873ed6b43b20af,임 설,4143,2023-03-16,,2026-07-08 13:08:03,1시 친구 서리가 왔더이~ 오늘은 이환 푹(?) 먹 데이!!!! 하기 전 저쳇먼저,,https://cafe.naver.com/limseols2,mysmallvtuber.net,2026-07-08T04:27:49Z
kJqFsEmFNDCR52s4uaSB,오르렛,,youtube,UCb1Z0MP_k4C4zZQEMcD-MpQ,https://www.youtube.com/channel/UCb1Z0MP_k4C4zZQEMcD-MpQ,오르렛,83,,,2026-07-08 13:09:03,[신입] 던질까 말까 던질까 말까 돌려 돌려 돌림판~,olulet_,https://cafe.naver.com/olulet,mysmallvtuber.net,2026-07-08T04:27:49Z
kJqFsEmFNDCR52s4uaSB,오르렛,,youtube,UCcGAhjpJCtozvDEP-vaNgEw,https://www.youtube.com/channel/UCcGAhjpJCtozvDEP-vaNgEw,오르렛 다시보기,17,,,2026-07-08 13:09:03,[신입] 던질까 말까 던질까 말까 돌려 돌려 돌림판~,olulet_,https://cafe.naver.com/olulet,mysmallvtuber.net,2026-07-08T04:27:49Z
kJqFsEmFNDCR52s4uaSB,오르렛,,chzzk,16f9b7edec8c98b17d0606e9c716173e,https://chzzk.naver.com/16f9b7edec8c98b17d0606e9c716173e,오르렛,623,,,2026-07-08 13:09:03,[신입] 던질까 말까 던질까 말까 돌려 돌려 돌림판~,olulet_,https://cafe.naver.com/olulet,mysmallvtuber.net,2026-07-08T04:27:49Z
6quUQ65A3f3K79SVgLpa,이 소 에,,youtube,UCtqhRsYCqjMhLqgm-ylIW1g,https://www.youtube.com/channel/UCtqhRsYCqjMhLqgm-ylIW1g,이소에 ISOE,1520,,,2026-07-08 13:10:03,신쿠 나왔다면서 신쿠만 뽑고 가겠음 진짜 뽑기만함,V_lSOE,https://discord.com/invite/HGrTBmm8cv,mysmallvtuber.net,2026-07-08T04:27:49Z
6quUQ65A3f3K79SVgLpa,이 소 에,,chzzk,343c202c69ba6d11b7ec51741f9591ac,https://chzzk.naver.com/343c202c69ba6d11b7ec51741f9591ac,이 소 에,3574,,,2026-07-08 13:10:03,신쿠 나왔다면서 신쿠만 뽑고 가겠음 진짜 뽑기만함,V_lSOE,https://discord.com/invite/HGrTBmm8cv,mysmallvtuber.net,2026-07-08T04:27:49Z
mX8XXf8Fx2ye8XQRS7Ld,이 늘,,youtube,UCUADBfdOKf5jhvlhADbgShQ,https://www.youtube.com/channel/UCUADBfdOKf5jhvlhADbgShQ,이늘,930,,,2026-07-08 13:07:03,왜블루스크린..? 오늘 1시 합방! ㅋㅋ 전에 밥부터먹으려고 일찍켰오~💖유입환영,,https://cafe.naver.com/pingz,mysmallvtuber.net,2026-07-08T04:27:49Z
mX8XXf8Fx2ye8XQRS7Ld,이 늘,,chzzk,1482d68b3478d2962e9d000ed6a33167,https://chzzk.naver.com/1482d68b3478d2962e9d000ed6a33167,이 늘,5565,,,2026-07-08 13:07:03,왜블루스크린..? 오늘 1시 합방! ㅋㅋ 전에 밥부터먹으려고 일찍켰오~💖유입환영,,https://cafe.naver.com/pingz,mysmallvtuber.net,2026-07-08T04:27:49Z
HUTaMwfJTaNUKmjZtH6w,단즈_,,soop,danz59,https://ch.sooplive.co.kr/danz59,단즈_,32589,2019-09-29,,2026-07-08 13:11:03,2시 오리지널 1.9 + 의상 공개,,,mysmallvtuber.net,2026-07-08T04:27:49Z
3chPqkkBe29wS29xa2an,얀제리,,youtube,UC67QupJfgXjatCWqRQ78Utw,https://www.youtube.com/channel/UC67QupJfgXjatCWqRQ78Utw,얀제리 YANJERRY,1880,2023-02-19,,2026-07-08 13:06:03,세월을 낚는 저스트채팅,,https://cafe.naver.com/yanjerry,mysmallvtuber.net,2026-07-08T04:27:49Z
3chPqkkBe29wS29xa2an,얀제리,,youtube,UCHkQnhWxLcaHfgdmq1R0-5Q,https://www.youtube.com/channel/UCHkQnhWxLcaHfgdmq1R0-5Q,얀제리 다시보기,160,2023-02-19,,2026-07-08 13:06:03,세월을 낚는 저스트채팅,,https://cafe.naver.com/yanjerry,mysmallvtuber.net,2026-07-08T04:27:49Z
3chPqkkBe29wS29xa2an,얀제리,,chzzk,e0f485296633184ce2048e8f0270345e,https://chzzk.naver.com/e0f485296633184ce2048e8f0270345e,얀제리,2035,2023-02-19,,2026-07-08 13:06:03,세월을 낚는 저스트채팅,,https://cafe.naver.com/yanjerry,mysmallvtuber.net,2026-07-08T04:27:49Z
mY2Pxh6RHtBmrPQbPkfs,리라비,,youtube,UCgLO1MC7oMaZajU0lRJdIyw,https://www.youtube.com/channel/UCgLO1MC7oMaZajU0lRJdIyw,리라비,438,2024-03-16,,2026-07-08 13:10:03,[유입환영] 라비 생일한정 룰렛 등장(6000원)♡,Lirabi44,https://discord.com/invite/7wAr8CQafC,mysmallvtuber.net,2026-07-08T04:27:49Z
mY2Pxh6RHtBmrPQbPkfs,리라비,,youtube,UCRV7YG1_x7FD9Bl5o2aKppQ,https://www.youtube.com/channel/UCRV7YG1_x7FD9Bl5o2aKppQ,리라비 다시보기,736,2024-03-16,,2026-07-08 13:10:03,[유입환영] 라비 생일한정 룰렛 등장(6000원)♡,Lirabi44,https://discord.com/invite/7wAr8CQafC,mysmallvtuber.net,2026-07-08T04:27:49Z
mY2Pxh6RHtBmrPQbPkfs,리라비,,chzzk,5abd86365fee99b560451266cf8053bb,https://chzzk.naver.com/5abd86365fee99b560451266cf8053bb,리라비,863,2024-03-16,,2026-07-08 13:10:03,[유입환영] 라비 생일한정 룰렛 등장(6000원)♡,Lirabi44,https://discord.com/invite/7wAr8CQafC,mysmallvtuber.net,2026-07-08T04:27:49Z
KG8M8gKpVT6dW72Fh4tC,또맹이,,youtube,UCcBatBLuQ9Io-zXqbq5bNow,https://www.youtube.com/channel/UCcBatBLuQ9Io-zXqbq5bNow,또맹이,470,2024-01-08,,2026-07-08 13:05:03,[유입환영] 날 사랑하지? 그럼 감소해'줘',ddomaeng2,https://cafe.naver.com/juuce,mysmallvtuber.net,2026-07-08T04:27:49Z
KG8M8gKpVT6dW72Fh4tC,또맹이,,youtube,UCpCE3MIqiBQyFtxI8dR6iBA,https://www.youtube.com/channel/UCpCE3MIqiBQyFtxI8dR6iBA,또맹이 발자국,17,2024-01-08,,2026-07-08 13:05:03,[유입환영] 날 사랑하지? 그럼 감소해'줘',ddomaeng2,https://cafe.naver.com/juuce,mysmallvtuber.net,2026-07-08T04:27:49Z
KG8M8gKpVT6dW72Fh4tC,또맹이,,chzzk,80431a7540076a4d6d2c29fa68709136,https://chzzk.naver.com/80431a7540076a4d6d2c29fa68709136,또맹이,1133,2024-01-08,,2026-07-08 13:05:03,[유입환영] 날 사랑하지? 그럼 감소해'줘',ddomaeng2,https://cafe.naver.com/juuce,mysmallvtuber.net,2026-07-08T04:27:49Z
PHHCJTCHcRkAmEwefHFW,채의,,youtube,UCvitpVf3DJSz-tRiMUz85RA,https://www.youtube.com/channel/UCvitpVf3DJSz-tRiMUz85RA,채의,550,2025-01-25,,2026-07-08 13:03:03,✨ 낮 게릴라 솔랭 CCTV,1chaeUi,https://cafe.naver.com/chaezip,mysmallvtuber.net,2026-07-08T04:27:49Z
PHHCJTCHcRkAmEwefHFW,채의,,youtube,UCz7DgKcPSimQGV9j9R-DCiA,https://www.youtube.com/channel/UCz7DgKcPSimQGV9j9R-DCiA,채의 다시보기,312,2025-01-25,,2026-07-08 13:03:03,✨ 낮 게릴라 솔랭 CCTV,1chaeUi,https://cafe.naver.com/chaezip,mysmallvtuber.net,2026-07-08T04:27:49Z
PHHCJTCHcRkAmEwefHFW,채의,,chzzk,5833633de490a73da5d25801584b2ae6,https://chzzk.naver.com/5833633de490a73da5d25801584b2ae6,채의,883,2025-01-25,,2026-07-08 13:03:03,✨ 낮 게릴라 솔랭 CCTV,1chaeUi,https://cafe.naver.com/chaezip,mysmallvtuber.net,2026-07-08T04:27:49Z
tMyNmFGmSybYX7mX8GsG,니야,,youtube,UC_B3xG40Yn1gRGzbjfWMn5A,https://www.youtube.com/channel/UC_B3xG40Yn1gRGzbjfWMn5A,니야 Music,3290,2022-12-10,,2026-07-08 13:02:03,"누가 악귀일까 (,,⁃ ⩊ ⁃,,)",,https://cafe.naver.com/niya221210,mysmallvtuber.net,2026-07-08T04:27:49Z
tMyNmFGmSybYX7mX8GsG,니야,,youtube,UCj-68Dva1yMqsbFZykcSn6g,https://www.youtube.com/channel/UCj-68Dva1yMqsbFZykcSn6g,니야 다시보기,1250,2022-12-10,,2026-07-08 13:02:03,"누가 악귀일까 (,,⁃ ⩊ ⁃,,)",,https://cafe.naver.com/niya221210,mysmallvtuber.net,2026-07-08T04:27:49Z
tMyNmFGmSybYX7mX8GsG,니야,,chzzk,a8b44e07ea2e2a583aab4804f92ae0ba,https://chzzk.naver.com/a8b44e07ea2e2a583aab4804f92ae0ba,니야,11548,2022-12-10,,2026-07-08 13:02:03,"누가 악귀일까 (,,⁃ ⩊ ⁃,,)",,https://cafe.naver.com/niya221210,mysmallvtuber.net,2026-07-08T04:27:49Z
hrAXCBu86bWx6Bxfn2ES,마리모O,O,youtube,UCEZx3nZ9x8KBXvlxQmNoS6Q,https://www.youtube.com/channel/UCEZx3nZ9x8KBXvlxQmNoS6Q,마리모💦siren,17500,2021-03-03,,2026-07-08 13:09:03,안녕하세요 노래 스트리머였는데 종겜러가 됬어요 . 최신작 공겜하고싶은데 요새 왜 이렇게 신작 공겜 먹을게 없어요~ 멀미 안나는 싹싹 김치 할게없네,siren_marimo,https://cafe.naver.com/seilenmarimo,mysmallvtuber.net,2026-07-08T04:27:49Z
hrAXCBu86bWx6Bxfn2ES,마리모O,O,youtube,UCtF8y0eGVTRPM9-9p6yMkfA,https://www.youtube.com/channel/UCtF8y0eGVTRPM9-9p6yMkfA,마리모💦siren 다시보기,411,2021-03-03,,2026-07-08 13:09:03,안녕하세요 노래 스트리머였는데 종겜러가 됬어요 . 최신작 공겜하고싶은데 요새 왜 이렇게 신작 공겜 먹을게 없어요~ 멀미 안나는 싹싹 김치 할게없네,siren_marimo,https://cafe.naver.com/seilenmarimo,mysmallvtuber.net,2026-07-08T04:27:49Z
hrAXCBu86bWx6Bxfn2ES,마리모O,O,chzzk,10b7410e52f8040ec86ec36c90f8b508,https://chzzk.naver.com/10b7410e52f8040ec86ec36c90f8b508,마리모O,6835,2021-03-03,,2026-07-08 13:09:03,안녕하세요 노래 스트리머였는데 종겜러가 됬어요 . 최신작 공겜하고싶은데 요새 왜 이렇게 신작 공겜 먹을게 없어요~ 멀미 안나는 싹싹 김치 할게없네,siren_marimo,https://cafe.naver.com/seilenmarimo,mysmallvtuber.net,2026-07-08T04:27:49Z
fanumydGE8qEMcxztVQS,이플린,,youtube,UCLWHpq3DcZDRU6Nxajn89HA,https://www.youtube.com/channel/UCLWHpq3DcZDRU6Nxajn89HA,이플린,32600,2019-11-18,,2026-07-08 13:06:03,절망 쌀먹을 할 수 있을까,,https://cafe.naver.com/flynn,mysmallvtuber.net,2026-07-08T04:27:49Z
fanumydGE8qEMcxztVQS,이플린,,youtube,UCYLHTGR93NBUi1kMD3sl-cg,https://www.youtube.com/channel/UCYLHTGR93NBUi1kMD3sl-cg,긴플린,1720,2019-11-18,,2026-07-08 13:06:03,절망 쌀먹을 할 수 있을까,,https://cafe.naver.com/flynn,mysmallvtuber.net,2026-07-08T04:27:49Z
fanumydGE8qEMcxztVQS,이플린,,chzzk,bb09c3d77aedaee9c38144d106dd48dd,https://chzzk.naver.com/bb09c3d77aedaee9c38144d106dd48dd,이플린,6281,2019-11-18,,2026-07-08 13:06:03,절망 쌀먹을 할 수 있을까,,https://cafe.naver.com/flynn,mysmallvtuber.net,2026-07-08T04:27:49Z
GaSWXe7FgkAjmUbU93su,유쟝이,,youtube,UCvfsKEhUPZHbewhoZKazZ4A,https://www.youtube.com/channel/UCvfsKEhUPZHbewhoZKazZ4A,유쟝이,8740,2018-01-14,,2026-07-08 13:08:03,신쿠! 뽑기하고 튀어야지!-드롭스-!,YJI0805,https://discord.com/invite/SbPvE8V,mysmallvtuber.net,2026-07-08T04:27:49Z
GaSWXe7FgkAjmUbU93su,유쟝이,,youtube,UCqmGTvWui-kG8m5dX7XvA6A,https://www.youtube.com/channel/UCqmGTvWui-kG8m5dX7XvA6A,Yujang ASMR,173,2018-01-14,,2026-07-08 13:08:03,신쿠! 뽑기하고 튀어야지!-드롭스-!,YJI0805,https://discord.com/invite/SbPvE8V,mysmallvtuber.net,2026-07-08T04:27:49Z
GaSWXe7FgkAjmUbU93su,유쟝이,,chzzk,26957114ae96093a6c58f3ecf9a47aae,https://chzzk.naver.com/26957114ae96093a6c58f3ecf9a47aae,유쟝이,3265,2018-01-14,,2026-07-08 13:08:03,신쿠! 뽑기하고 튀어야지!-드롭스-!,YJI0805,https://discord.com/invite/SbPvE8V,mysmallvtuber.net,2026-07-08T04:27:49Z
B2JKCXCkyjdTp3NjmcRK,원사비,,youtube,UCJHk9HWbXU9ln5XApEYpf9A,https://www.youtube.com/channel/UCJHk9HWbXU9ln5XApEYpf9A,원사비,1640,2022-08-26,,2026-07-08 13:02:03,[V] 점심 시간 밥 먹어야지!,Onesabi_Vtuber,https://cafe.naver.com/onesabi,mysmallvtuber.net,2026-07-08T04:27:49Z
B2JKCXCkyjdTp3NjmcRK,원사비,,chzzk,2ec15ebae15c6fff39ec24ce8a8828de,https://chzzk.naver.com/2ec15ebae15c6fff39ec24ce8a8828de,원사비,1424,2022-08-26,,2026-07-08 13:02:03,[V] 점심 시간 밥 먹어야지!,Onesabi_Vtuber,https://cafe.naver.com/onesabi,mysmallvtuber.net,2026-07-08T04:27:49Z
vDLyHP4jaefRSjHbAMc2,라벤_,,youtube,UCqmRlPCeFrYNEUyuf6_H5YA,https://www.youtube.com/channel/UCqmRlPCeFrYNEUyuf6_H5YA,라벤,20700,2022-02-23,,2026-07-08 13:03:03,[소통] :: 본진 없는 오빵이 집합!!! ♥33/330/즉방109♥,laven_d_0223,https://cafe.naver.com/lavend0710,mysmallvtuber.net,2026-07-08T04:27:49Z
vDLyHP4jaefRSjHbAMc2,라벤_,,youtube,UCyxmbWaGRgZKR4IknvAnCPw,https://www.youtube.com/channel/UCyxmbWaGRgZKR4IknvAnCPw,라벤더 밭,2160,2022-02-23,,2026-07-08 13:03:03,[소통] :: 본진 없는 오빵이 집합!!! ♥33/330/즉방109♥,laven_d_0223,https://cafe.naver.com/lavend0710,mysmallvtuber.net,2026-07-08T04:27:49Z
vDLyHP4jaefRSjHbAMc2,라벤_,,soop,lavend0710,https://ch.sooplive.co.kr/lavend0710,라벤_,4188,2022-02-23,,2026-07-08 13:03:03,[소통] :: 본진 없는 오빵이 집합!!! ♥33/330/즉방109♥,laven_d_0223,https://cafe.naver.com/lavend0710,mysmallvtuber.net,2026-07-08T04:27:49Z
aW5PR7FXVgGQznuFYtfs,오단밍,,youtube,UCgiVrKwgg7VQ6OM8nKHTm3A,https://www.youtube.com/channel/UCgiVrKwgg7VQ6OM8nKHTm3A,오단밍ㆍlistella,3630,2024-09-15,,2026-07-08 13:11:03,축구를 사랑할것같음,odanming,https://cafe.naver.com/listellaofficial,mysmallvtuber.net,2026-07-08T04:27:49Z
aW5PR7FXVgGQznuFYtfs,오단밍,,youtube,UCaSEyKvFHBauJ_dX94mthBg,https://www.youtube.com/channel/UCaSEyKvFHBauJ_dX94mthBg,오단밍 다시보기,1160,2024-09-15,,2026-07-08 13:11:03,축구를 사랑할것같음,odanming,https://cafe.naver.com/listellaofficial,mysmallvtuber.net,2026-07-08T04:27:49Z
aW5PR7FXVgGQznuFYtfs,오단밍,,chzzk,f3b204dd3fd6925835ca1848cd4b6d3c,https://chzzk.naver.com/f3b204dd3fd6925835ca1848cd4b6d3c,오단밍,16571,2024-09-15,,2026-07-08 13:11:03,축구를 사랑할것같음,odanming,https://cafe.naver.com/listellaofficial,mysmallvtuber.net,2026-07-08T04:27:49Z
acPnCzJRZkqzgGwK7Wfg,도깨비 느루,,chzzk,43f75bba1b8b94c00d7e07453d6cada4,https://chzzk.naver.com/43f75bba1b8b94c00d7e07453d6cada4,도깨비 느루,404,2025-04-19,,2026-07-08 12:52:03,브금 도착 기념 깜짝 뱅온!,neuruowo,https://cafe.naver.com/neuruhouse,mysmallvtuber.net,2026-07-08T04:27:49Z
xeVNtYRFgnvTSTNmNtnU,어츄,,chzzk,568c1f0a86448b075ac7ff597c407b88,https://chzzk.naver.com/568c1f0a86448b075ac7ff597c407b88,어츄,1572,2025-02-20,,2026-07-08 13:04:03,달이 밝다.,,https://cafe.naver.com/ahchuddangkong2,mysmallvtuber.net,2026-07-08T04:27:49Z
LMA7yWTyXGfVL4NBLXz8,양 치기,,youtube,UCk_ns23dzTbkrcuWLeaJjcw,https://www.youtube.com/channel/UCk_ns23dzTbkrcuWLeaJjcw,양치기,1260,2025-07-07,,2026-07-08 13:03:03,🌊여름에는 역시 미소녀의 비키니👙,yang_cg1,https://cafe.naver.com/romanciers2,mysmallvtuber.net,2026-07-08T04:27:49Z
LMA7yWTyXGfVL4NBLXz8,양 치기,,youtube,UCgZA8FbDJc9xZGrEOfhJ3GA,https://www.youtube.com/channel/UCgZA8FbDJc9xZGrEOfhJ3GA,양치기 다시보기,327,2025-07-07,,2026-07-08 13:03:03,🌊여름에는 역시 미소녀의 비키니👙,yang_cg1,https://cafe.naver.com/romanciers2,mysmallvtuber.net,2026-07-08T04:27:49Z
LMA7yWTyXGfVL4NBLXz8,양 치기,,chzzk,41bb3c0d8601b085337900ef18f4f695,https://chzzk.naver.com/41bb3c0d8601b085337900ef18f4f695,양 치기,1311,2025-07-07,,2026-07-08 13:03:03,🌊여름에는 역시 미소녀의 비키니👙,yang_cg1,https://cafe.naver.com/romanciers2,mysmallvtuber.net,2026-07-08T04:27:49Z
PqCb7pLGua6g7pGU9Ynt,아니짱,,chzzk,d6838be024ce1f3dee9c0c2e1e7f3175,https://chzzk.naver.com/d6838be024ce1f3dee9c0c2e1e7f3175,아니짱,228,2024-05-31,,2026-07-08 12:55:03,습해진 아니짱,myang26,,mysmallvtuber.net,2026-07-08T04:27:49Z
2gDTkMuXAFetmzu2LRDU,세리얀,,youtube,UC3lINKPh9X7olhP8PnYtvPg,https://www.youtube.com/channel/UC3lINKPh9X7olhP8PnYtvPg,세리얀SERIYAN,938,2024-08-31,,2026-07-08 13:09:03,내 본캐 왔나?????(*´︶`*)ฅ♡,seriyan01,https://cafe.naver.com/yan01,mysmallvtuber.net,2026-07-08T04:27:49Z
2gDTkMuXAFetmzu2LRDU,세리얀,,chzzk,3878fc3da3ddcda1fad68457ab9e6783,https://chzzk.naver.com/3878fc3da3ddcda1fad68457ab9e6783,세리얀,5514,2024-08-31,,2026-07-08 13:09:03,내 본캐 왔나?????(*´︶`*)ฅ♡,seriyan01,https://cafe.naver.com/yan01,mysmallvtuber.net,2026-07-08T04:27:49Z
qXtcmbSx3F26h4suJVwb,세 츠린,,youtube,UCUpRtETAiIgIzK-DvsqvApA,https://www.youtube.com/channel/UCUpRtETAiIgIzK-DvsqvApA,세츠린,1200,2023-11-18,,2026-07-08 13:06:03,일리아칸 이후로 로스트아크 오랜만에 복귀 해본 사람,Setsurin_Vtuber,,mysmallvtuber.net,2026-07-08T04:27:49Z
qXtcmbSx3F26h4suJVwb,세 츠린,,chzzk,55b869d787c9298c6497b9ab72da023b,https://chzzk.naver.com/55b869d787c9298c6497b9ab72da023b,세 츠린,823,2023-11-18,,2026-07-08 13:06:03,일리아칸 이후로 로스트아크 오랜만에 복귀 해본 사람,Setsurin_Vtuber,,mysmallvtuber.net,2026-07-08T04:27:49Z
jJ2NQWzL4aZsTCtmm8Gu,사야 세리카,,youtube,UCYE_P_X3dJt1I1xjiiBWTtw,https://www.youtube.com/channel/UCYE_P_X3dJt1I1xjiiBWTtw,SAYA SERICA 사야 세리카 ch.,862,2025-03-15,,2026-07-08 13:08:03,[드롭스] 이환 1.2 업데이트 내 아내 신쿠 모시러 기사 출동합니다 히힛히힉,Otome_scarlet,https://cafe.naver.com/otometale,mysmallvtuber.net,2026-07-08T04:27:49Z
jJ2NQWzL4aZsTCtmm8Gu,사야 세리카,,youtube,UCsl0EW6-DboEVsJoPoPIzwg,https://www.youtube.com/channel/UCsl0EW6-DboEVsJoPoPIzwg,사야 세리카 다시보기,118,2025-03-15,,2026-07-08 13:08:03,[드롭스] 이환 1.2 업데이트 내 아내 신쿠 모시러 기사 출동합니다 히힛히힉,Otome_scarlet,https://cafe.naver.com/otometale,mysmallvtuber.net,2026-07-08T04:27:49Z
jJ2NQWzL4aZsTCtmm8Gu,사야 세리카,,chzzk,4a372ebe1371e867cf160dcd4deeaf2c,https://chzzk.naver.com/4a372ebe1371e867cf160dcd4deeaf2c,사야 세리카,1425,2025-03-15,,2026-07-08 13:08:03,[드롭스] 이환 1.2 업데이트 내 아내 신쿠 모시러 기사 출동합니다 히힛히힉,Otome_scarlet,https://cafe.naver.com/otometale,mysmallvtuber.net,2026-07-08T04:27:49Z
QGVwCtjXcZQ7TwDHM2RN,유리리,,youtube,UCYKj50FFG5zzjr4x_vky-9Q,https://www.youtube.com/channel/UCYKj50FFG5zzjr4x_vky-9Q,유리리 U-Lili,6980,2022-11-13,,2026-07-08 13:06:03,점심고양이  ฅ/ᐠ. ｡.ᐟ\ฅ,U_LiLi__,https://cafe.naver.com/s2dia,mysmallvtuber.net,2026-07-08T04:27:49Z
QGVwCtjXcZQ7TwDHM2RN,유리리,,youtube,UCuCwJt4AAxjHiPFOY01H0zg,https://www.youtube.com/channel/UCuCwJt4AAxjHiPFOY01H0zg,유리리 VOD,3450,2022-11-13,,2026-07-08 13:06:03,점심고양이  ฅ/ᐠ. ｡.ᐟ\ฅ,U_LiLi__,https://cafe.naver.com/s2dia,mysmallvtuber.net,2026-07-08T04:27:49Z
QGVwCtjXcZQ7TwDHM2RN,유리리,,chzzk,29a1ed5c0829fa620fab900dba7e011b,https://chzzk.naver.com/29a1ed5c0829fa620fab900dba7e011b,유리리,8549,2022-11-13,,2026-07-08 13:06:03,점심고양이  ฅ/ᐠ. ｡.ᐟ\ฅ,U_LiLi__,https://cafe.naver.com/s2dia,mysmallvtuber.net,2026-07-08T04:27:49Z
JHEeLGfKG3AhVtSggJhK,하르.,,youtube,UCtG4mqnjGeg4R0yxJZf5xMg,https://www.youtube.com/channel/UCtG4mqnjGeg4R0yxJZf5xMg,하르 HAREU,4620,2022-07-01,,2026-07-08 13:07:03,오전 하디오 💙 [오프라인],mashimerohareu,,mysmallvtuber.net,2026-07-08T04:27:49Z
JHEeLGfKG3AhVtSggJhK,하르.,,soop,hareu99,https://ch.sooplive.co.kr/hareu99,하르.,1915,2022-07-01,,2026-07-08 13:07:03,오전 하디오 💙 [오프라인],mashimerohareu,,mysmallvtuber.net,2026-07-08T04:27:49Z
sATSZwsE6WLFTpzSVuRF,위즐리어카,,youtube,UChBGp_7Sef_037Tvz09WKqw,https://www.youtube.com/channel/UChBGp_7Sef_037Tvz09WKqw,위즐리어카,2640,2023-09-16,,2026-07-08 12:37:02,🦔 아니 이게 뭐람 💛 네오노벨,How_wizl,https://cafe.naver.com/vhowstoryv,mysmallvtuber.net,2026-07-08T04:27:49Z
sATSZwsE6WLFTpzSVuRF,위즐리어카,,youtube,UCH8LbMKc7W4HtkjSmtzSLzA,https://www.youtube.com/channel/UCH8LbMKc7W4HtkjSmtzSLzA,위즐이는 게이머가 될 거야,520,2023-09-16,,2026-07-08 12:37:02,🦔 아니 이게 뭐람 💛 네오노벨,How_wizl,https://cafe.naver.com/vhowstoryv,mysmallvtuber.net,2026-07-08T04:27:49Z
sATSZwsE6WLFTpzSVuRF,위즐리어카,,chzzk,e43e57d18238478ab373d447b8017d36,https://chzzk.naver.com/e43e57d18238478ab373d447b8017d36,위즐리어카,2718,2023-09-16,,2026-07-08 12:37:02,🦔 아니 이게 뭐람 💛 네오노벨,How_wizl,https://cafe.naver.com/vhowstoryv,mysmallvtuber.net,2026-07-08T04:27:49Z
m5CVuf9B8njkVG3BKn6v,ㄴ모서리ㄱ,,youtube,UCkGJ5jj8h8PxPVZXaEJBLYQ,https://www.youtube.com/channel/UCkGJ5jj8h8PxPVZXaEJBLYQ,ㄴ모서리ㄱ moseoli 【VRECORD】,51,2024-07-30,,2026-07-08 13:10:03,[갈통이슈] 레이튼 교수와 이상한 서리 1편... 임플란트 예약 하고 오세요.,nunseoli,,mysmallvtuber.net,2026-07-08T04:27:49Z
m5CVuf9B8njkVG3BKn6v,ㄴ모서리ㄱ,,chzzk,bc64d1142877738a7d31f584ae13ea79,https://chzzk.naver.com/bc64d1142877738a7d31f584ae13ea79,ㄴ모서리ㄱ,437,2024-07-30,,2026-07-08 13:10:03,[갈통이슈] 레이튼 교수와 이상한 서리 1편... 임플란트 예약 하고 오세요.,nunseoli,,mysmallvtuber.net,2026-07-08T04:27:49Z
2PAZE9Px8bskvCSz9aQm,리미 VLUP,VLUP,youtube,UCLfqa9EoXXxOf-GIq5-LBkg,https://www.youtube.com/channel/UCLfqa9EoXXxOf-GIq5-LBkg,리미의 차원보따리【V-LUP】,2050,2024-04-27,,2026-07-08 13:03:03,곤 듀 등 장,Limi_vlup,https://cafe.naver.com/vlup,mysmallvtuber.net,2026-07-08T04:27:49Z
2PAZE9Px8bskvCSz9aQm,리미 VLUP,VLUP,chzzk,46d2e17ad675cb9c22546e11e9010ff2,https://chzzk.naver.com/46d2e17ad675cb9c22546e11e9010ff2,리미 VLUP,5720,2024-04-27,,2026-07-08 13:03:03,곤 듀 등 장,Limi_vlup,https://cafe.naver.com/vlup,mysmallvtuber.net,2026-07-08T04:27:49Z
mdRNvcxMAb3QqbSXDcjD,밍슈 Miingshu,Miingshu,youtube,UCGZZEAreGIYUK54LRFOXHWQ,https://www.youtube.com/channel/UCGZZEAreGIYUK54LRFOXHWQ,밍슈 Miingshu,91,2025-03-17,,2026-07-08 13:03:03,밍망뭉하💙 조은 아침,,https://cafe.naver.com/shushushuba,mysmallvtuber.net,2026-07-08T04:27:49Z
mdRNvcxMAb3QqbSXDcjD,밍슈 Miingshu,Miingshu,chzzk,a74b18c39e149fc456e6194beada6c0f,https://chzzk.naver.com/a74b18c39e149fc456e6194beada6c0f,밍슈 Miingshu,919,2025-03-17,,2026-07-08 13:03:03,밍망뭉하💙 조은 아침,,https://cafe.naver.com/shushushuba,mysmallvtuber.net,2026-07-08T04:27:49Z
